_id,BatchFileName,Indiv_Index,Race,DifficultyPerceiving,AgeCategory,Gender,DistanceBetweenOfficerAndIndiv,ReasonUseOfForce_EffectArrest,ReasonUseOfForce_PreventOffence,ReasonUseOfForce_PreventEscape,ReasonUseOfForce_ProtectOtherOfficers,ReasonUseOfForce_ProtectPublic,ReasonUseOfForce_ProtectSelf,ReasonUseOfForce_ProtectIndiv,ReasonUseOfForce_Unintentional,ReasonUseOfForce_Other,FactorsInfluenceResponse_NatureIncident,FactorsInfluenceResponse_PastHistory,FactorsInfluenceResponse_PhysicalSizeStrength,FactorsInfluenceResponse_OtherFactors,IndividualActions_ResistantPassive,IndividualActions_ResistantActive,IndividualActions_Assaultive,IndividualActions_SeriousBodilyHarmDeath,PerceiveAccessWeapon,OfficerResponses_DirectionsToComply,OfficerResponses_Comply,OfficerResponses_AttemptDeescalation,OfficerResponses_DeescalationTechniques_Communication,OfficerResponses_DeescalationTechniques_Containment,OfficerResponses_DeescalationTechniques_Cover,OfficerResponses_DeescalationTechniques_Distance,OfficerResponses_DeescalationTechniques_Repositioning,OfficerResponses_DeescalationTechniques_Teamwork,OfficerResponses_DeescalationTechniques_Time,OfficerResponses_DeescalationTechniques_Other,OfficerResponses_AssistCtrlBhvr,OfficerResponses_Reason_ImminentThreat,OfficerResponses_Reason_ActionRequiredImmediately,OfficerResponses_Reason_DeescalationUsedOtherOfficers,OfficerResponses_Reason_Other,TypeForceUsed_PhysicalControl_Check,TypeForceUsed_PhysicalControl_EscortTechniques,TypeForceUsed_PhysicalControl_Grounding,TypeForceUsed_PhysicalControl_JointLocks,TypeForceUsed_PhysicalControl_Pinning,TypeForceUsed_PhysicalControl_PressurePoints,TypeForceUsed_PhysicalControl_Strikes,TypeForceUsed_PhysicalControl_Other,TypeForceUsed_PhysicalControl_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_Check,TypeForceUsed_IntermWeapon_OC_Check,TypeForceUsed_IntermWeapon_OC_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_Baton_Check,TypeForceUsed_IntermWeapon_Baton_Hard,TypeForceUsed_IntermWeapon_Baton_Soft,TypeForceUsed_IntermWeapon_Baton_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_CEW_Check,TypeForceUsed_IntermWeapon_CEW_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_CEW_WhyNot_CartridgeMalfunction,TypeForceUsed_IntermWeapon_CEW_WhyNot_Disconnect,TypeForceUsed_IntermWeapon_CEW_WhyNot_InsufficientProbeSpread,TypeForceUsed_IntermWeapon_CEW_WhyNot_OperatorError,TypeForceUsed_IntermWeapon_CEW_WhyNot_ProbeMiss,TypeForceUsed_IntermWeapon_CEW_WhyNot_WeaponMalfunction,TypeForceUsed_IntermWeapon_CEW_WhyNot_Other,TypeForceUsed_IntermWeapon_CEW_Drawn,TypeForceUsed_IntermWeapon_CEW_Pointed,TypeForceUsed_IntermWeapon_CEW_Discharged,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_Cartridge,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_DrivePushStun,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_ThreePointContact,TypeForceUsed_IntermWeapon_CEW_DrivePushStunCycles,TypeForceUsed_IntermWeapon_CEW_ThreePointContactCycles,TypeForceUsed_LLFirearm_Check,TypeForceUsed_LLFirearm_Shotgun_Check,TypeForceUsed_LLFirearm_Shotgun_Pointed,TypeForceUsed_LLFirearm_Shotgun_Discharged,TypeForceUsed_LLFirearm_Shotgun_AssistCtrlBhvr,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Check,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Pointed,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Discharged,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_AssistCtrlBhvr,TypeForceUsed_Other_Check,TypeForceUsed_Other_AssistCtrlBhvr,TypeForceUsed_Firearm_Check,TypeForceUsed_Firearm_Handgun_Check,TypeForceUsed_Firearm_Handgun_Drawn,TypeForceUsed_Firearm_Handgun_Pointed,TypeForceUsed_Firearm_Handgun_Discharged,TypeForceUsed_Firearm_Handgun_AssistCtrlBhvr,TypeForceUsed_Firearm_Rifle_Check,TypeForceUsed_Firearm_Rifle_Pointed,TypeForceUsed_Firearm_Rifle_Discharged,TypeForceUsed_Firearm_Rifle_AssistCtrlBhvr,TypeForceUsed_Firearm_ShotgunLethal_Check,TypeForceUsed_Firearm_ShotgunLethal_Pointed,TypeForceUsed_Firearm_ShotgunLethal_Discharged,TypeForceUsed_Firearm_ShotgunLethal_AssistControllingBehaviour,TypeForceUsed_Firearm_IssuePoliceChallenge,TypeForceUsed_Firearm_Comply,TypeForceUsed_Firearm_NoChallengeWhyNot_NotViable,TypeForceUsed_Firearm_NoChallengeWhyNot_IssuedByAnOtherOfficer,TypeForceUsed_Firearm_NoChallengeWhyNot_Other,IndivInjuries_PhysicalInjuries,IndividualInjuries_Treatment_No,IndividualInjuries_Treatment_FirstAid,IndividualInjuries_Treatment_MedicalPersonnelScene,IndividualInjuries_Treatment_AdmissionMedicalFacility,IndividualInjuries_Treatment_MedicalFacility,IndividualInjuries_Treatment_Unknown,IndividualInjuries_Treatment_Other
7478,356618206,1,White,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,,1,1,1,,,,1,,,,,,1,1,1,Yes,No,Yes,1,,1,1,1,,,,No,,,,,1,,,,1,,,,Yes,1,,,,,,,1,Yes,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,No,,,,Yes,,,1,,,,
7479,122041664,1,Middle Eastern,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),,,,,,1,,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,No,,,,1,No,,,,,,,
7480,122041664,2,Middle Eastern,No,17 and younger,Male,Less than 3 metres (approx. 10 feet),,,,,,1,,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,No,,,,1,No,,,,,,,
7481,961627472,1,Middle Eastern,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),,,,,,1,,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,No,,,,1,No,,,,,,,
7482,961627472,2,Middle Eastern,No,17 and younger,Male,Less than 3 metres (approx. 10 feet),,,,,,1,,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,No,,,,1,No,,,,,,,
7483,475069518,1,White,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,1,1,,,,,,,,,,,,1,Yes,Yes,Yes,1,,,1,,1,1,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7484,843785997,1,White,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,,,1,,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,1,1,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
7485,806806525,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),,1,,1,1,1,1,,,,,,1,,,,1,1,Yes,Yes,Yes,1,,,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
7486,144963994,1,Middle Eastern,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7487,144963994,2,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7488,144963994,3,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7489,144963994,4,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7490,144963994,5,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7491,144963994,6,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7492,144963994,7,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7493,201935923,1,White,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
7494,617901092,1,Black,No,35 - 44,Female,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,,,1,1,,,,1,Yes,No,Yes,1,1,,,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,No,,,,,,,,,Yes,No,,,,No,,,,,,,
7495,602128585,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,,,,1,,,1,,1,,,1,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7496,602128585,2,East/Southeast Asian,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,,,,1,,,1,,1,,,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,No,,,,,,,,,Yes,No,,,,No,,,,,,,
7497,795625998,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,1,,1,,,,1,,,1,,1,,,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,No,,,,,,,
7498,795625998,2,White,Yes,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,1,,1,,,,1,,,1,,1,,,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,No,,,,,,,
7499,329282364,1,Black,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),,1,,1,1,1,1,,,1,,,,,,,,1,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,No,,,,,,,
7500,451161707,1,South Asian,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,1,1,,1,1,Yes,No,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7501,451161707,2,South Asian,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,1,1,,1,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7502,451161707,3,South Asian,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,1,1,,,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7503,603039289,1,South Asian,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,1,1,,1,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7504,603039289,2,South Asian,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,1,1,,1,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7505,603039289,3,South Asian,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,1,1,,1,1,Yes,No,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7506,690794773,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,,,,,,,1,1,,,,1,Yes,Yes,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7507,204639221,1,Middle Eastern,Yes,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,1,1,1,,,,1,,,,,,,,,Yes,Yes,Yes,1,1,1,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
7508,499130707,1,Black,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),,1,1,1,1,1,,,,1,,,,,,,,1,Yes,Yes,No,,,,,,,,,,1,,,,1,1,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7509,566127499,1,Black,No,17 and younger,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,,,,1,,,,,,,,1,Yes,Yes,Yes,1,,,1,1,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7510,566127499,2,Black,No,17 and younger,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,,,,1,,1,1,,,,,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,,1,,No,,,,,,,
7511,566127499,3,White,No,17 and younger,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,,,,1,,,,,,,,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,No,,,1,,No,,,,,,,
7512,211465978,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),,1,,,1,1,,,,1,,,,,,,,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
7513,211465978,2,White,No,25 - 34,Female,Less than 3 metres (approx. 10 feet),,1,,,1,1,,,,1,,,,,,,,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
7514,408265849,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),,1,,,1,1,,,,1,,,,,,,,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
7515,408265849,2,White,No,25 - 34,Female,Less than 3 metres (approx. 10 feet),,1,,,1,1,,,,1,,,,,,,,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
7516,942475406,1,White,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,,1,,1,1,1,,,1,,,,,,,,1,Yes,Yes,Yes,1,1,1,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,1,,No,,,,,,,
7517,515624293,1,White,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),1,1,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,1,,,No,,,,,,,
7518,538701935,1,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,1,,,1,1,,,,1,,,,1,,1,,,Yes,Yes,Yes,1,1,,1,1,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7519,672299074,1,Latino,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,1,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7520,598492224,1,Black,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,,1,,1,1,,,,1,,,,,1,,,,Yes,Yes,Yes,1,1,,,,,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7521,933327820,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),,,1,,,1,,,,1,,,,,,,,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7522,933327820,2,White,No,25 - 34,Female,3 to 7 metres (approx. 10 to 23 feet),,,1,,,1,1,,,1,,,,,,,,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7523,140189029,1,White,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,1,,1,1,,,,1,Yes,Yes,Yes,1,1,1,1,1,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7524,417073845,1,Middle Eastern,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,1,,,1,,,,,1,1,,1,Yes,Yes,Yes,1,,,1,,1,,,Yes,,,,,1,,1,,,,,,Yes,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7525,849838690,1,South Asian,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,,,,1,,1,1,1,1,,,1,Yes,Yes,Yes,1,,,1,,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7526,102028325,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,1,,1,1,1,1,1,Yes,No,Yes,1,1,1,1,1,1,1,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,,,1,1,1,,Single Cycle (5 seconds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,,,
7527,803784832,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,1,,1,1,1,1,1,Yes,No,Yes,1,1,1,1,1,1,1,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,,,1,1,1,,Extended Cycle (more than 5 seconds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,,,
7528,634078617,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,1,,1,1,1,1,1,Yes,No,Yes,1,1,1,1,1,1,1,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,,,
7529,948396589,1,White,No,25 - 34,Female,Less than 3 metres (approx. 10 feet),,1,,,1,1,,,,1,,,,,,,1,1,Yes,No,Yes,1,,,,1,1,,,No,,,,,,,,,,,,,,1,,,,,,,1,No,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7530,106283607,1,White,No,25 - 34,Female,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,,1,,,1,1,1,No,,No,,,,,,,,,,1,1,1,1,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,1,,,
7531,954752495,1,Latino,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,,,1,1,1,,,,1,,,1,,,,,1,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
7532,884575522,1,Middle Eastern,Yes,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,1,1,1,,,,1,,,1,,,,,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,No,,,,,,,
7533,610282478,1,Latino,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,,,,1,,,1,,,,,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,1,,,No,,,,,,,
7534,961721691,1,Latino,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,1,,,1,,,,,1,1,,,Yes,No,Yes,1,1,1,,,1,1,,Yes,,,,,1,,1,,1,,,,Yes,1,,,,,,,1,Yes,,,,,,,,1,,1,1,1,,Single Cycle (5 seconds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,,,
7535,115059128,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,,,,,,1,,,,1,,,Yes,No,Yes,1,,,1,,,,,No,,,,,1,,1,,,1,1,,No,1,,,,,,,1,No,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7536,911475457,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,1,,,1,1,1,,Yes,No,Yes,1,,,1,,,,,No,,,,,1,,1,,1,,1,,No,1,,,,,,,1,No,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
7537,740783073,1,Black,No,25 - 34,Female,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,1,1,,1,,,,,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,1,,No,,,,,,,
7538,806005079,1,Black,No,18 - 24,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,,,,1,1,,1,,,,1,1,Yes,Yes,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,1,,,No,,,,,,,
7539,806005079,2,Black,No,18 - 24,Female,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,1,1,,1,,,,1,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,1,,,No,,,,,,,
7540,806005079,3,Black,No,35 - 44,Female,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,1,,,1,,,,1,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,1,,,No,,,,,,,
